filename,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
bone_0000.png,-1,0521,53,7069,-4,5722,329,9998,0,0000,0,0000
bone_0001.png,-1,0972,53,7069,-4,5683,329,9997,10,0000,0,0000
bone_0002.png,-1,1409,53,7069,-4,5566,329,9997,20,0000,0,0000
bone_0003.png,-1,1820,53,7069,-4,5374,329,9997,30,0000,0,0000
bone_0004.png,-1,2191,53,7069,-4,5115,329,9998,40,0000,0,0000
bone_0005.png,-1,2511,53,7069,-4,4794,329,9998,50,0000,0,0000
bone_0006.png,-1,2771,53,7069,-4,4423,329,9998,60,0000,0,0000
bone_0007.png,-1,2962,53,7069,-4,4013,329,9998,70,0000,0,0000
bone_0008.png,-1,3079,53,7069,-4,3575,329,9998,80,0000,0,0000
bone_0009.png,-1,3119,53,7069,-4,3124,329,9998,90,0000,0,0000
bone_0010.png,-1,3079,53,7069,-4,2673,329,9998,100,0000,0,0000
bone_0011.png,-1,2962,53,7069,-4,2236,329,9998,110,0000,0,0000
bone_0012.png,-1,2771,53,7069,-4,1825,329,9998,120,0000,0,0000
bone_0013.png,-1,2511,53,7069,-4,1454,329,9998,130,0000,0,0000
bone_0014.png,-1,2191,53,7069,-4,1134,329,9998,140,0000,0,0000
bone_0015.png,-1,1820,53,7069,-4,0874,329,9997,150,0000,0,0000
bone_0016.png,-1,1409,53,7069,-4,0683,329,9997,160,0000,0,0000
bone_0017.png,-1,0972,53,7069,-4,0566,329,9997,170,0000,0,0000
bone_0018.png,-1,0521,53,7069,-4,0526,329,9998,180,0000,0,0000
bone_0019.png,-1,0070,53,7069,-4,0566,329,9997,190,0000,0,0000
bone_0020.png,-0,9632,53,7069,-4,0683,329,9997,200,0000,0,0000
bone_0021.png,-0,9222,53,7069,-4,0874,329,9997,210,0000,0,0000
bone_0022.png,-0,8851,53,7069,-4,1134,329,9998,220,0000,0,0000
bone_0023.png,-0,8531,53,7069,-4,1454,329,9998,230,0000,0,0000
bone_0024.png,-0,8271,53,7069,-4,1825,329,9998,240,0000,0,0000
bone_0025.png,-0,8079,53,7069,-4,2236,329,9998,250,0000,0,0000
bone_0026.png,-0,7962,53,7069,-4,2673,329,9998,260,0000,0,0000
bone_0027.png,-0,7923,53,7069,-4,3124,329,9998,270,0000,0,0000
bone_0028.png,-0,7962,53,7069,-4,3575,329,9998,280,0000,0,0000
bone_0029.png,-0,8079,53,7069,-4,4013,329,9998,290,0000,0,0000
bone_0030.png,-0,8271,53,7069,-4,4423,329,9998,300,0000,0,0000
bone_0031.png,-0,8531,53,7069,-4,4794,329,9998,310,0000,0,0000
bone_0032.png,-0,8851,53,7069,-4,5115,329,9998,320,0000,0,0000
bone_0033.png,-0,9222,53,7069,-4,5374,329,9997,330,0000,0,0000
bone_0034.png,-0,9632,53,7069,-4,5566,329,9997,340,0000,0,0000
bone_0035.png,-1,0070,53,7069,-4,5683,329,9997,350,0000,0,0000
bone_0036.png,-1,0521,53,7793,-4,6022,345,0002,0,0000,0,0000
bone_0037.png,-1,1024,53,7793,-4,5978,345,0003,10,0000,0,0000
bone_0038.png,-1,1512,53,7793,-4,5847,345,0002,20,0000,0,0000
bone_0039.png,-1,1970,53,7793,-4,5634,345,0003,30,0000,0,0000
bone_0040.png,-1,2383,53,7793,-4,5344,345,0002,40,0000,0,0000
bone_0041.png,-1,2741,53,7793,-4,4987,345,0002,50,0000,0,0000
bone_0042.png,-1,3030,53,7793,-4,4573,345,0002,60,0000,0,0000
bone_0043.png,-1,3244,53,7793,-4,4115,345,0002,70,0000,0,0000
bone_0044.png,-1,3375,53,7793,-4,3628,345,0002,80,0000,0,0000
bone_0045.png,-1,3419,53,7793,-4,3124,345,0002,90,0000,0,0000
bone_0046.png,-1,3375,53,7793,-4,2621,345,0002,100,0000,0,0000
bone_0047.png,-1,3244,53,7793,-4,2133,345,0002,110,0000,0,0000
bone_0048.png,-1,3030,53,7793,-4,1675,345,0002,120,0000,0,0000
bone_0049.png,-1,2741,53,7793,-4,1262,345,0002,130,0000,0,0000
bone_0050.png,-1,2383,53,7793,-4,0905,345,0002,140,0000,0,0000
bone_0051.png,-1,1970,53,7793,-4,0615,345,0003,150,0000,0,0000
bone_0052.png,-1,1512,53,7793,-4,0401,345,0002,160,0000,0,0000
bone_0053.png,-1,1024,53,7793,-4,0271,345,0003,170,0000,0,0000
bone_0054.png,-1,0521,53,7793,-4,0227,345,0002,180,0000,0,0000
bone_0055.png,-1,0018,53,7793,-4,0271,345,0003,190,0000,0,0000
bone_0056.png,-0,9530,53,7793,-4,0401,345,0002,200,0000,0,0000
bone_0057.png,-0,9072,53,7793,-4,0615,345,0003,210,0000,0,0000
bone_0058.png,-0,8658,53,7793,-4,0905,345,0002,220,0000,0,0000
bone_0059.png,-0,8301,53,7793,-4,1262,345,0002,230,0000,0,0000
bone_0060.png,-0,8011,53,7793,-4,1675,345,0002,240,0000,0,0000
bone_0061.png,-0,7798,53,7793,-4,2133,345,0002,250,0000,0,0000
bone_0062.png,-0,7667,53,7793,-4,2621,345,0002,260,0000,0,0000
bone_0063.png,-0,7623,53,7793,-4,3124,345,0002,270,0000,0,0000
bone_0064.png,-0,7667,53,7793,-4,3628,345,0002,280,0000,0,0000
bone_0065.png,-0,7798,53,7793,-4,4115,345,0002,290,0000,0,0000
bone_0066.png,-0,8011,53,7793,-4,4573,345,0002,300,0000,0,0000
bone_0067.png,-0,8301,53,7793,-4,4987,345,0002,310,0000,0,0000
bone_0068.png,-0,8658,53,7793,-4,5344,345,0002,320,0000,0,0000
bone_0069.png,-0,9072,53,7793,-4,5634,345,0002,330,0000,0,0000
bone_0070.png,-0,9530,53,7793,-4,5847,345,0002,340,0000,0,0000
bone_0071.png,-1,0018,53,7793,-4,5978,345,0003,350,0000,0,0000
bone_0072.png,-1,0521,53,8569,-4,6124,0,0000,0,0000,0,0000
bone_0073.png,-1,1042,53,8569,-4,6079,0,0000,10,0000,0,0000
bone_0074.png,-1,1547,53,8569,-4,5943,0,0000,20,0000,0,0000
bone_0075.png,-1,2021,53,8569,-4,5722,0,0000,30,0000,0,0000
bone_0076.png,-1,2449,53,8569,-4,5422,0,0000,40,0000,0,0000
bone_0077.png,-1,2819,53,8569,-4,5053,0,0000,50,0000,0,0000
bone_0078.png,-1,3119,53,8569,-4,4624,0,0000,60,0000,0,0000
bone_0079.png,-1,3340,53,8569,-4,4150,0,0000,70,0000,0,0000
bone_0080.png,-1,3475,53,8569,-4,3645,0,0000,80,0000,0,0000
bone_0081.png,-1,3521,53,8569,-4,3124,0,0000,90,0000,0,0000
bone_0082.png,-1,3475,53,8569,-4,2603,0,0000,100,0000,0,0000
bone_0083.png,-1,3340,53,8569,-4,2098,0,0000,110,0000,0,0000
bone_0084.png,-1,3119,53,8569,-4,1624,0,0000,120,0000,0,0000
bone_0085.png,-1,2819,53,8569,-4,1196,0,0000,130,0000,0,0000
bone_0086.png,-1,2449,53,8569,-4,0826,0,0000,140,0000,0,0000
bone_0087.png,-1,2021,53,8569,-4,0526,0,0000,150,0000,0,0000
bone_0088.png,-1,1547,53,8569,-4,0305,0,0000,160,0000,0,0000
bone_0089.png,-1,1042,53,8569,-4,0170,0,0000,170,0000,0,0000
bone_0090.png,-1,0521,53,8569,-4,0124,0,0000,180,0000,0,0000
bone_0091.png,-1,0000,53,8569,-4,0170,0,0000,190,0000,0,0000
bone_0092.png,-0,9495,53,8569,-4,0305,0,0000,200,0000,0,0000
bone_0093.png,-0,9021,53,8569,-4,0526,0,0000,210,0000,0,0000
bone_0094.png,-0,8592,53,8569,-4,0826,0,0000,220,0000,0,0000
bone_0095.png,-0,8223,53,8569,-4,1196,0,0000,230,0000,0,0000
bone_0096.png,-0,7923,53,8569,-4,1624,0,0000,240,0000,0,0000
bone_0097.png,-0,7702,53,8569,-4,2098,0,0000,250,0000,0,0000
bone_0098.png,-0,7566,53,8569,-4,2603,0,0000,260,0000,0,0000
bone_0099.png,-0,7521,53,8569,-4,3124,0,0000,270,0000,0,0000
bone_0100.png,-0,7566,53,8569,-4,3645,0,0000,280,0000,0,0000
bone_0101.png,-0,7702,53,8569,-4,4150,0,0000,290,0000,0,0000
bone_0102.png,-0,7923,53,8569,-4,4624,0,0000,300,0000,0,0000
bone_0103.png,-0,8223,53,8569,-4,5053,0,0000,310,0000,0,0000
bone_0104.png,-0,8592,53,8569,-4,5422,0,0000,320,0000,0,0000
bone_0105.png,-0,9021,53,8569,-4,5722,0,0000,330,0000,0,0000
bone_0106.png,-0,9495,53,8569,-4,5943,0,0000,340,0000,0,0000
bone_0107.png,-1,0000,53,8569,-4,6079,0,0000,350,0000,0,0000
bone_0108.png,-1,0521,53,9346,-4,6022,14,9998,0,0000,0,0000
bone_0109.png,-1,1024,53,9346,-4,5978,14,9997,10,0000,0,0000
bone_0110.png,-1,1512,53,9346,-4,5847,14,9997,20,0000,0,0000
bone_0111.png,-1,1970,53,9346,-4,5634,14,9997,30,0000,0,0000
bone_0112.png,-1,2383,53,9346,-4,5344,14,9998,40,0000,0,0000
bone_0113.png,-1,2741,53,9346,-4,4987,14,9998,50,0000,0,0000
bone_0114.png,-1,3030,53,9346,-4,4573,14,9998,60,0000,0,0000
bone_0115.png,-1,3244,53,9346,-4,4115,14,9998,70,0000,0,0000
bone_0116.png,-1,3375,53,9346,-4,3628,14,9998,80,0000,0,0000
